5,12,2,24,22,11,21,7,14,2,4,31,26,18,8,8,1
31,37,28,11,6,21,9,19,25,27,14,9,8,11,13,12,11
29,18,11,33,29,26,14,14,23,9,1,33,7,3,12,14,3
22,33,18,2,36,35,24,8,33,11,10,6,27,16,28,28,10
11,5,23,33,28,19,1,3,21,31,16,22,26,28,1,26,12
6,9,31,33,7,5,9,24,18,17,13,7,6,15,4,34,5
26,28,11,31,1,8,39,15,30,17,5,17,20,4,21,9,10
19,12,28,9,4,38,6,1,31,10,5,32,1,20,13,33,7
12,32,4,27,18,34,35,6,5,7,13,17,6,19,31,16,4
24,11,7,14,31,30,2,12,7,27,8,14,8,8,18,31,10
5,8,26,14,3,26,3,25,17,19,9,13,11,10,32,13,5
25,24,1,12,19,1,36,34,3,2,31,11,22,14,32,18,11
15,30,31,5,29,38,19,22,1,24,8,9,5,10,1,27,8
8,13,9,32,13,26,2,33,26,27,24,2,19,29,8,1,4
21,14,14,15,20,14,20,16,34,3,11,30,23,2,7,12,13
28,3,2,24,21,14,33,9,19,11,27,3,16,8,7,1,11
19,2,2,7,15,3,13,18,22,22,27,34,26,10,10,16,11
6,11,22,11,8,16,2,7,7,16,34,17,2,10,22,24,7
36,32,34,5,1,26,3,23,15,11,4,21,25,22,16,9,10
4,27,1,39,8,14,5,21,31,23,29,31,29,22,30,25,6
12,30,16,18,12,8,12,11,12,31,16,30,18,15,30,33,2
38,2,10,15,8,9,19,27,17,25,34,10,14,15,33,10,3
36,34,29,31,24,8,29,4,13,30,27,17,5,17,3,29,5
22,13,27,39,27,29,21,12,15,1,22,31,14,3,21,22,10
39,11,31,35,2,11,23,33,24,24,24,27,25,21,10,27,12
19,2,19,20,9,26,20,18,11,11,10,6,23,19,26,8,5
16,2,16,19,9,38,31,4,23,13,13,9,14,5,10,14,3
18,20,38,28,14,10,33,4,11,25,15,31,23,21,1,3,10
29,30,37,31,9,6,30,8,34,25,13,31,2,5,21,31,3
24,25,27,11,23,20,39,4,27,34,9,34,16,21,24,11,11
31,36,24,24,29,17,23,1,9,22,24,24,22,12,16,28,6
18,25,11,26,39,25,15,9,18,13,25,13,17,22,29,31,2
12,11,23,12,26,26,26,28,15,31,15,16,21,27,10,1,12
16,11,19,14,28,37,35,32,20,19,16,31,28,18,22,30,12
2,14,10,39,20,31,10,16,16,22,8,34,3,10,27,7,13
17,34,37,2,35,14,2,24,4,5,30,19,4,16,22,23,9
35,11,19,37,37,22,26,14,25,25,18,27,2,29,2,25,1
39,5,27,29,9,15,8,21,1,13,33,32,12,33,23,31,4
38,5,25,35,25,19,11,11,15,30,21,19,11,6,1,12,10
29,3,21,6,32,5,20,8,20,29,34,27,31,8,26,25,7
8,16,20,20,30,33,24,16,18,31,7,30,4,19,14,34,12
21,38,18,20,5,5,12,5,31,27,21,30,23,2,30,12,9
2,14,26,10,20,18,28,14,29,27,34,6,14,10,27,2,1
13,31,31,17,38,8,35,23,21,27,21,32,9,16,32,33,8
39,17,30,2,38,5,8,18,15,29,9,11,18,12,4,20,3
17,3,10,1,12,13,20,18,21,15,22,17,27,22,25,33,7
4,22,30,39,37,16,12,33,10,16,32,14,25,4,30,30,4
16,35,31,38,19,15,19,30,25,19,6,1,22,23,7,8,3
24,20,34,33,24,38,36,23,27,2,4,18,32,18,3,16,2
16,34,32,21,16,24,28,2,32,27,33,25,27,5,21,24,6
5,26,9,36,30,9,15,1,22,23,9,6,9,3,14,17,2
18,14,18,35,6,27,31,14,16,10,4,18,21,30,14,2,1
18,17,39,11,1,28,36,34,3,32,33,16,5,25,20,15,11
15,33,12,17,16,13,4,26,29,9,2,8,23,33,19,17,8
5,2,16,13,14,29,6,10,12,9,7,2,19,24,12,13,4
27,23,37,9,34,24,4,24,29,11,27,15,19,7,5,32,12
28,23,5,28,11,17,29,13,26,17,29,29,32,30,14,2,5
8,16,39,35,22,36,36,34,28,24,12,5,22,4,29,8,8
27,25,17,3,13,26,20,30,8,1,27,19,33,9,18,24,8
5,22,2,25,27,37,37,13,26,31,6,15,5,17,7,14,5
14,38,5,30,2,16,36,30,18,26,4,34,24,9,5,11,9
3,7,17,37,5,9,33,14,28,23,23,20,21,22,23,16,6
19,25,37,7,16,38,28,7,3,25,11,8,31,28,12,31,1
33,23,29,3,27,2,18,25,7,26,21,18,15,33,22,12,5
5,18,21,22,34,39,25,26,29,10,12,9,26,16,24,17,13
31,36,35,31,23,33,31,1,25,31,34,25,24,6,32,3,2
12,1,1,3,8,16,39,28,25,23,19,3,3,20,25,6,9
9,16,5,2,29,22,36,7,29,10,5,23,33,22,10,10,12
28,11,39,19,12,3,17,18,6,10,11,33,17,7,2,32,3
28,2,2,30,15,2,4,24,6,18,2,13,16,29,21,30,9
28,29,22,39,14,9,6,6,22,15,17,30,11,26,31,27,2
38,31,9,17,16,18,35,32,7,34,6,6,16,9,5,21,11
7,25,25,39,13,18,39,18,27,13,33,32,32,2,32,31,7
26,28,7,22,7,9,28,26,8,4,28,24,14,30,34,28,5
8,7,37,8,33,29,36,12,32,8,16,33,1,11,11,10,5
6,21,28,19,36,5,39,5,34,34,11,18,16,20,31,20,6
34,37,2,4,12,31,12,32,31,15,27,5,27,34,34,16,9
3,4,8,37,8,29,16,17,33,21,28,5,19,15,10,5,1
12,28,21,35,26,33,19,34,22,13,9,17,20,30,10,11,4
39,32,20,23,14,16,13,25,28,10,4,23,18,30,32,31,3
22,37,34,20,4,30,27,29,17,13,29,21,22,20,3,21,3
7,33,20,34,15,39,9,2,26,9,18,15,27,16,27,19,11
36,23,5,17,12,7,15,4,22,22,7,29,30,19,28,25,13
2,24,15,26,36,28,32,29,9,26,24,17,18,8,7,8,5
13,30,24,21,25,19,13,30,30,18,17,8,5,5,31,33,6
34,26,6,2,37,38,20,19,20,17,4,11,13,32,18,18,7
2,22,1,27,9,2,39,21,4,29,8,4,10,8,29,24,2
32,26,10,1,30,3,5,28,29,4,19,2,23,29,17,21,13
17,3,33,2,25,13,26,13,11,7,28,1,5,11,26,33,8
23,20,13,12,27,11,35,25,20,25,2,25,9,13,26,27,1
17,34,15,5,18,17,26,20,24,3,23,34,12,26,34,31,11
19,16,37,5,1,38,24,27,34,28,5,2,13,13,10,28,3
32,7,30,34,36,23,30,18,23,6,8,13,34,9,16,1,7
7,30,39,25,18,33,7,17,21,18,20,16,3,9,29,20,3
12,6,16,36,3,8,38,8,19,12,14,1,34,13,10,15,8
3,28,33,4,30,33,31,21,6,34,14,26,20,3,27,23,13
32,5,9,8,12,24,30,24,19,12,25,26,14,32,29,17,11
26,11,39,34,39,32,22,6,23,13,26,10,2,13,24,29,12
36,33,22,28,24,10,25,4,3,8,3,27,13,13,19,8,11
39,13,22,37,28,19,8,22,34,17,20,10,4,1,10,24,8
9,32,1,27,13,26,32,7,4,30,33,26,17,10,24,33,2
23,14,18,38,33,23,29,9,1,33,7,19,4,15,29,30,10
21,10,15,16,26,7,12,24,22,28,5,13,23,32,33,12,2
4,29,33,35,11,34,5,20,21,33,13,7,20,3,31,30,12
20,23,23,37,4,32,13,8,29,4,30,16,21,19,13,5,8
2,38,29,36,11,16,7,22,30,31,21,19,15,5,4,7,6
24,19,7,38,16,7,22,4,2,24,11,32,26,6,4,29,2
36,5,10,6,5,2,28,17,30,18,2,1,6,28,3,29,11
19,18,37,11,14,36,27,18,21,18,4,20,4,32,25,14,9
20,2,3,16,23,20,22,20,11,28,9,17,16,14,24,13,5
6,27,21,1,13,15,7,15,21,28,19,22,2,6,3,22,13
23,27,4,23,11,38,22,12,16,32,29,15,19,18,10,23,11
34,11,17,36,11,27,33,31,22,19,23,4,10,13,5,19,5
32,19,21,23,37,15,9,23,13,22,20,15,32,12,23,24,6
21,2,32,26,3,11,35,4,5,3,33,7,15,11,8,28,13
13,25,1,31,10,8,13,1,16,4,9,4,23,8,8,30,5
14,9,20,26,8,4,4,11,25,25,5,30,20,15,13,7,9
5,12,37,26,2,37,29,29,18,1,19,1,11,30,28,6,2
30,32,34,28,11,39,19,31,30,30,9,6,16,27,27,25,5
39,21,14,32,17,11,20,4,23,26,10,31,19,33,24,5,9
7,33,27,8,17,15,23,34,5,24,15,27,29,26,3,2,8
23,17,15,33,38,31,18,6,15,19,1,34,13,6,1,2,3
18,11,38,25,22,7,21,9,10,7,19,4,5,12,13,20,10
22,6,24,32,27,27,8,21,30,4,23,24,11,34,7,8,7
7,5,32,20,33,26,37,9,14,13,7,1,25,26,30,23,12
36,36,11,29,34,36,14,9,9,8,31,4,16,15,5,19,9
32,12,36,7,38,6,24,25,27,20,29,20,26,34,4,4,6
22,21,36,21,38,19,33,30,22,20,10,4,29,12,14,20,2
23,24,14,14,33,25,18,34,17,15,28,22,2,24,14,23,1
37,6,23,33,25,15,37,7,21,16,14,20,28,28,31,8,11
21,5,10,31,18,27,2,23,11,21,27,32,24,19,15,10,12
18,3,23,34,6,33,21,26,34,14,26,29,9,26,14,4,1
37,13,6,24,16,26,29,9,1,11,34,7,30,17,31,28,3
23,21,31,31,36,25,15,6,18,24,24,23,24,12,9,10,11
20,32,13,20,25,15,37,22,9,14,3,19,28,8,18,28,10
37,1,4,28,9,2,2,21,11,21,17,4,31,32,26,1,4
8,5,27,22,4,37,7,18,34,20,23,24,17,6,20,22,7
11,15,13,34,34,17,16,29,18,23,10,25,22,22,1,14,3
24,20,10,12,31,11,15,14,1,2,28,33,22,12,3,34,4
23,12,13,18,6,12,8,14,8,34,11,19,13,31,22,1,12
16,20,29,30,16,2,39,9,7,5,24,31,21,2,21,21,13
25,39,35,13,32,26,8,26,12,2,26,9,2,3,9,19,13
2,2,28,23,8,37,3,12,16,25,21,17,15,1,2,2,8
7,38,3,31,7,12,5,5,16,16,12,18,17,31,10,21,2
4,26,38,8,36,7,36,30,34,28,21,30,12,23,7,34,10
21,29,27,39,14,33,37,16,28,33,5,32,32,26,2,32,3
18,32,24,24,25,23,28,3,33,3,25,32,12,20,16,33,7
25,1,7,19,17,32,33,31,5,20,26,29,31,3,20,29,13
12,20,4,38,4,37,29,7,13,15,23,19,11,31,11,31,4
1,39,37,12,4,12,23,26,13,33,13,24,27,14,20,28,8
12,6,36,17,19,9,27,20,14,1,34,16,9,1,15,25,10
15,33,30,19,16,20,38,3,19,14,26,25,28,10,17,4,2
26,9,36,17,21,36,8,30,20,4,16,17,24,7,20,23,10
24,32,33,7,16,18,15,13,34,12,5,1,19,5,22,20,10
31,31,26,16,10,35,10,14,17,10,29,19,20,22,30,8,13
25,25,7,9,3,9,24,26,20,29,8,6,31,13,8,29,9
21,29,10,29,6,31,16,32,11,26,23,33,6,31,17,10,9
1,31,35,28,39,1,26,18,26,18,26,5,12,7,33,15,3
7,9,12,25,26,24,19,5,24,3,5,23,15,30,27,15,4
35,20,32,26,29,21,19,7,18,29,18,27,17,28,17,29,3
5,3,12,36,20,32,38,23,31,28,8,8,20,11,24,23,2
1,21,32,5,2,27,18,23,7,11,14,28,20,1,9,28,5
28,23,2,29,36,33,5,34,22,14,20,10,16,24,23,24,9
15,37,26,10,34,8,13,13,15,19,12,22,1,1,24,2,6
29,14,34,37,30,25,23,16,24,13,26,10,17,9,16,26,1
27,36,31,11,9,28,32,16,9,25,21,1,12,25,30,25,1
28,23,16,11,19,38,14,13,6,28,33,16,3,11,27,32,11
30,39,35,25,38,36,20,3,21,6,28,32,16,31,5,14,2
35,31,15,17,20,28,8,1,28,14,25,34,12,32,32,33,5
39,31,7,30,19,5,6,33,4,25,22,24,27,28,16,30,3
13,5,2,18,20,39,38,34,32,24,29,18,30,19,20,15,1
33,19,24,3,34,10,29,32,1,8,3,20,12,7,20,34,9
20,15,30,3,30,28,9,28,28,34,17,11,10,14,27,13,3
1,3,38,9,30,20,25,11,9,11,34,17,25,6,23,20,8
3,36,27,26,29,10,12,6,8,13,9,9,11,28,1,22,8
34,1,16,11,4,10,16,1,4,5,30,17,33,32,14,25,12
15,11,30,37,24,20,19,34,10,26,34,12,10,6,20,34,3
38,35,36,8,21,35,10,9,13,3,18,29,15,16,17,9,4
